account_id,customer_id,count_of_tran_last_180days,CreditInflow_last_180days,Debitoutflow_last_180days,Count_of_Dr_tran_last_180days,product_name,product_code,On_App,On_USSD,On_Business_app,clear_balance,has_card,Payday_loan,Salary_loan,Device_loan,child_account,teenager_account,School_fees_advance,NYSC_loan,Eventss,Dataa,Bills,Travels,Airtime,HealthConnect,Insurance,ExpenseTracker,QR_pay,Evoucher,Movies,Marital_status,Age
ACC101678,CUST201678,0,0.0,626259.81,0,Salary,P001,Active,Inactive,,47362.74,Yes,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Single,27
ACC101679,CUST201679,1,0.0,0.0,0,Savings,P002,Inactive,,Inactive,274100.27,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,Single,37
ACC101680,CUST201680,0,793288.48,0.0,0,Salary,P003,,Inactive,,0.0,Yes,No,No,No,,No,No,No,,No,No,No,No,No,No,Yes,No,No,No,Single,50
ACC101681,CUST201681,20,0.0,379990.74,3,Savings,P001,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Single,66
ACC101682,CUST201682,1,193480.35,0.0,0,Youth,P001,,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,Single,50
ACC101683,CUST201683,5,0.0,318196.43,0,Current,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,Yes,,,No,No,No,No,Yes,Single,0
ACC101684,CUST201684,0,729897.47,476253.83,0,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Divorced,61
ACC101685,CUST201685,5,0.0,563635.11,0,Salary,P003,,Active,Inactive,0.0,,Yes,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Single,32
ACC101686,CUST201686,10,0.0,0.0,0,Youth,P003,,Inactive,Inactive,0.0,,No,No,No,,,No,No,No,,No,No,No,No,No,No,No,No,No,Married,29
ACC101687,CUST201687,0,0.0,375896.33,0,Salary,P001,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,,No,No,No,No,,,No,No,No,Widowed,53
ACC101688,CUST201688,1,0.0,368554.66,0,Salary,P001,,,,109016.71,No,No,No,No,No,,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Single,55
ACC101689,CUST201689,2,0.0,0.0,0,Salary,P001,Inactive,Inactive,Inactive,60808.77,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,40
ACC101690,CUST201690,0,675321.18,0.0,12,Savings,P002,Inactive,Inactive,Inactive,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,44
ACC101691,CUST201691,1,0.0,0.0,12,Current,P002,,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,52
ACC101692,CUST201692,0,750469.27,0.0,0,Current,P002,Inactive,Inactive,Inactive,0.0,,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Single,68
ACC101693,CUST201693,0,727291.11,469054.1,0,Salary,P001,Inactive,,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,51
ACC101694,CUST201694,0,0.0,306330.26,0,Savings,P001,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,28
ACC101695,CUST201695,0,409710.92,564307.76,30,Current,P001,Inactive,,Active,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,54
ACC101696,CUST201696,0,305434.42,0.0,0,Savings,P003,Inactive,Inactive,Inactive,304452.79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Married,56
ACC101697,CUST201697,0,0.0,317708.7,0,Youth,P002,Active,Inactive,Inactive,175534.17,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Married,18
ACC101698,CUST201698,20,613951.78,0.0,0,Savings,P002,Active,,,319240.98,,No,No,No,No,No,No,No,,No,No,No,No,,No,No,,No,No,Married,0
ACC101699,CUST201699,1,0.0,173423.44,0,Savings,P003,Inactive,Inactive,Inactive,0.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,61
ACC101700,CUST201700,20,0.0,85398.29,0,Youth,P003,Inactive,Inactive,Inactive,0.0,No,,No,No,No,No,No,No,No,,No,,No,No,No,,No,No,,Married,18
ACC101701,CUST201701,0,753742.78,412615.54,1,Current,P003,,Inactive,Inactive,284464.7,No,No,Yes,No,No,No,,No,No,No,,No,No,No,No,No,No,No,No,Married,24
ACC101702,CUST201702,0,0.0,60708.37,0,Current,P001,,Inactive,Inactive,0.0,No,No,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,65
ACC101703,CUST201703,1,0.0,140239.29,0,Savings,P003,Active,Inactive,Inactive,480235.86,No,No,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,No,Married,20
ACC101704,CUST201704,0,0.0,551318.82,0,Savings,P001,,Inactive,Inactive,29857.98,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Widowed,26
ACC101705,CUST201705,0,804927.72,359042.95,3,Youth,P001,Inactive,Inactive,,0.0,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,Single,21
ACC101706,CUST201706,1,0.0,0.0,0,Youth,P002,Inactive,,Inactive,133183.5,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Single,48
ACC101707,CUST201707,0,0.0,159037.13,0,Current,P003,Inactive,,,0.0,Yes,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Married,55
ACC101708,CUST201708,1,214670.16,381209.53,1,Current,P001,Inactive,,Active,155517.1,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Single,61
ACC101709,CUST201709,1,599822.1,0.0,6,Youth,P001,,Inactive,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Single,28
ACC101710,CUST201710,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,,0.0,No,No,No,,No,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,20
ACC101711,CUST201711,0,0.0,606352.38,0,Youth,P001,Inactive,Inactive,Inactive,204449.71,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Single,64
ACC101712,CUST201712,2,400150.48,0.0,0,Current,P001,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,,,No,No,No,,No,No,No,Widowed,31
ACC101713,CUST201713,0,125351.98,0.0,6,Savings,P001,Inactive,Inactive,Inactive,555367.54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Widowed,59
ACC101714,CUST201714,0,409926.36,392451.64,0,Salary,P003,Inactive,Inactive,Inactive,0.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Widowed,67
ACC101715,CUST201715,50,0.0,477191.35,0,Salary,P001,,Inactive,,0.0,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Married,0
ACC101716,CUST201716,0,0.0,281988.67,0,Youth,P002,,Inactive,,0.0,No,No,,,No,No,,No,No,No,No,,No,No,No,No,No,No,No,Married,48
ACC101717,CUST201717,1,0.0,0.0,0,Current,P003,,,Inactive,0.0,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,,No,,No,No,Single,56
ACC101718,CUST201718,50,0.0,0.0,0,Savings,P002,,,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,48
ACC101719,CUST201719,0,0.0,0.0,12,Salary,P002,Active,,Inactive,0.0,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,Yes,No,Yes,No,No,Single,57
ACC101720,CUST201720,0,572489.98,0.0,0,Savings,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Single,64
ACC101721,CUST201721,0,0.0,0.0,12,Savings,P001,Inactive,Inactive,Active,344478.62,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,,No,,Single,23
ACC101722,CUST201722,0,536434.13,249542.24,0,Savings,P001,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,Married,30
ACC101723,CUST201723,0,0.0,0.0,12,Savings,P002,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,,24
ACC101724,CUST201724,1,0.0,0.0,1,Youth,P002,Active,,,199686.04,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Married,23
ACC101725,CUST201725,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Active,0.0,No,No,,No,No,No,,No,Yes,No,No,No,No,No,No,No,,No,No,Single,43
ACC101726,CUST201726,1,0.0,0.0,0,Salary,P002,Inactive,,Inactive,84836.33,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Yes,No,Married,48
ACC101727,CUST201727,50,0.0,0.0,0,Salary,P001,Inactive,,Inactive,692995.21,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,,No,No,,No,Single,39
ACC101728,CUST201728,5,327362.06,0.0,0,Youth,P002,Inactive,Inactive,Inactive,0.0,,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,No,No,Widowed,61
ACC101729,CUST201729,1,908026.78,460117.38,0,Salary,P002,,Inactive,Active,0.0,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,Married,43
ACC101730,CUST201730,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,Yes,No,Yes,No,,No,Yes,No,No,No,No,No,No,No,,,No,Married,37
ACC101731,CUST201731,1,0.0,0.0,1,Salary,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,Married,50
ACC101732,CUST201732,1,440369.49,0.0,3,Current,P003,Active,Active,Inactive,0.0,No,No,,No,No,No,No,No,No,No,,No,No,No,No,No,,No,,Single,59
ACC101733,CUST201733,0,0.0,0.0,0,Savings,P003,Active,Inactive,Inactive,32785.33,No,No,No,No,No,No,No,No,,No,,No,No,No,No,No,No,,No,Married,59
ACC101734,CUST201734,0,0.0,0.0,6,Youth,P002,Active,Inactive,Inactive,0.0,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,Married,25
ACC101735,CUST201735,5,0.0,0.0,12,Current,P002,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,19
ACC101736,CUST201736,0,484752.2,0.0,0,Salary,P001,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,51
ACC101737,CUST201737,0,0.0,472716.85,0,Current,P001,Active,Inactive,Inactive,0.0,No,No,No,No,No,No,Yes,No,,,No,No,No,No,No,No,No,No,No,Divorced,35
ACC101738,CUST201738,0,0.0,0.0,0,Salary,P003,Inactive,Active,Inactive,0.0,,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,Yes,No,Single,54
ACC101739,CUST201739,0,451855.14,0.0,0,Salary,P003,Active,Active,,179785.29,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,Yes,Single,41
ACC101740,CUST201740,5,0.0,0.0,0,Salary,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Single,52
ACC101741,CUST201741,2,0.0,0.0,0,Youth,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Married,28
ACC101742,CUST201742,2,0.0,0.0,1,Current,P001,,,,225303.97,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Widowed,42
ACC101743,CUST201743,0,512740.47,0.0,1,Youth,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Single,41
ACC101744,CUST201744,0,0.0,0.0,0,Salary,P001,Inactive,Inactive,Inactive,0.0,No,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,20
ACC101745,CUST201745,0,441448.42,0.0,6,Savings,P001,Inactive,Inactive,,199292.35,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Widowed,55
ACC101746,CUST201746,0,600380.05,0.0,1,Savings,P003,Active,Inactive,,0.0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,Married,62
ACC101747,CUST201747,0,0.0,0.0,0,Youth,P003,,,,6009.75,Yes,,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,No,Married,0
ACC101748,CUST201748,2,562994.37,0.0,1,Savings,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Single,47
ACC101749,CUST201749,0,0.0,384542.1,0,Current,P002,,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,50
ACC101750,CUST201750,1,0.0,362304.64,0,Savings,P002,,,,0.0,No,No,No,Yes,No,No,,No,No,No,,No,No,No,No,No,No,No,No,Single,59
ACC101751,CUST201751,0,0.0,114226.77,0,Savings,P003,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,Married,38
ACC101752,CUST201752,0,0.0,671468.3,0,Salary,P003,,Active,,0.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Married,42
ACC101753,CUST201753,0,0.0,366021.36,0,Current,P003,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,Single,37
ACC101754,CUST201754,20,0.0,507473.08,0,Current,P003,Active,Inactive,Active,0.0,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Single,57
ACC101755,CUST201755,5,0.0,534544.1,1,Savings,P001,Active,Inactive,Inactive,0.0,No,No,Yes,No,Yes,,Yes,No,,,No,No,No,No,Yes,No,No,No,No,Single,32
ACC101756,CUST201756,20,621388.52,0.0,1,Salary,P002,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,,No,,No,No,No,No,No,No,,No,No,No,Married,26
ACC101757,CUST201757,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Single,33
ACC101758,CUST201758,0,760966.95,666896.47,0,Savings,P002,Active,Inactive,Inactive,0.0,No,,,No,No,No,No,No,No,,No,,No,No,No,No,No,No,No,Single,52
ACC101759,CUST201759,1,0.0,176560.47,3,Youth,P002,Inactive,Inactive,Inactive,0.0,No,No,,No,,No,,Yes,No,No,No,No,No,,No,No,,No,,Married,41
ACC101760,CUST201760,0,0.0,0.0,0,Salary,P001,Inactive,,Active,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,57
ACC101761,CUST201761,5,0.0,251025.44,0,Youth,P003,Inactive,,Inactive,0.0,No,No,No,,No,,No,No,No,,No,No,No,Yes,No,No,No,,,Married,51
ACC101762,CUST201762,0,0.0,0.0,0,Savings,P002,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Married,30
ACC101763,CUST201763,0,0.0,0.0,3,Savings,P001,Inactive,Active,Inactive,444604.77,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Single,34
ACC101764,CUST201764,0,381624.79,0.0,3,Salary,P003,Inactive,,,0.0,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,No,No,No,Married,40
ACC101765,CUST201765,0,754854.45,0.0,1,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,,No,No,Yes,No,No,No,No,No,No,Yes,,,,No,No,No,Married,34
ACC101766,CUST201766,2,477282.38,0.0,0,Savings,P002,Active,Inactive,,0.0,No,Yes,No,No,,No,No,No,,No,No,,No,No,No,No,,No,No,Single,44
ACC101767,CUST201767,0,0.0,495253.0,1,Savings,P001,,Active,Inactive,0.0,No,No,No,No,,,No,No,No,No,No,No,No,No,No,,No,No,No,Single,62
ACC101768,CUST201768,0,315014.84,406729.99,0,Youth,P001,Inactive,,Active,263248.23,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,20
ACC101769,CUST201769,0,0.0,476384.33,0,Youth,P001,Inactive,,,251825.18,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,0
ACC101770,CUST201770,0,0.0,0.0,0,Salary,P001,Inactive,,Inactive,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Single,47
ACC101771,CUST201771,2,577684.92,280055.63,1,Youth,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,,Single,68
ACC101772,CUST201772,5,294549.62,0.0,0,Current,P002,Inactive,Inactive,Inactive,678466.9,Yes,No,No,,,Yes,Yes,,No,No,No,No,No,No,No,No,No,No,No,Single,69
ACC101773,CUST201773,20,0.0,0.0,0,Savings,P002,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Married,48
ACC101774,CUST201774,2,0.0,391062.72,3,Youth,P001,Inactive,Inactive,,0.0,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Single,64
ACC101775,CUST201775,0,0.0,0.0,6,Current,P001,Active,Inactive,,106999.72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,47
ACC101776,CUST201776,1,294729.28,0.0,1,Savings,P001,,Active,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,,No,No,No,Married,57
ACC101777,CUST201777,0,0.0,0.0,0,Savings,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,Yes,Yes,No,No,,Yes,No,No,,No,No,No,No,,Single,45
ACC101778,CUST201778,0,556782.21,35868.1,3,Current,P003,Inactive,,,0.0,No,No,No,No,,No,No,No,No,No,No,Yes,No,,No,No,No,No,,Married,54
ACC101779,CUST201779,5,0.0,0.0,1,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,,No,Yes,,No,No,No,No,,Married,55
ACC101780,CUST201780,0,0.0,863470.75,0,Current,P001,Inactive,,Active,0.0,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,,No,,No,No,Married,27
ACC101781,CUST201781,10,0.0,182778.06,0,Current,P003,Inactive,Inactive,Inactive,0.0,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,Single,30
ACC101782,CUST201782,0,0.0,657100.1,0,Youth,P003,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Single,61
ACC101783,CUST201783,1,0.0,410931.22,0,Salary,P002,,Inactive,,110221.98,,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Single,64
ACC101784,CUST201784,1,344038.66,0.0,0,Current,P001,Inactive,,Active,245293.37,,No,No,No,Yes,,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,Married,46
ACC101785,CUST201785,5,698385.26,0.0,0,Youth,P003,,Inactive,Inactive,205907.74,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,33
ACC101786,CUST201786,1,123403.31,0.0,0,Savings,P001,,Inactive,,255991.92,No,No,No,No,No,No,,No,,No,,No,No,No,No,,No,No,No,Single,63
ACC101787,CUST201787,1,195280.44,0.0,0,Youth,P001,Inactive,Active,,0.0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Single,59
ACC101788,CUST201788,0,496373.15,322157.77,3,Current,P003,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Single,33
ACC101789,CUST201789,1,0.0,0.0,0,Youth,P002,Inactive,Inactive,Active,0.0,No,No,Yes,Yes,No,,No,No,,No,No,No,No,No,No,No,No,Yes,No,Married,0
ACC101790,CUST201790,0,596946.93,0.0,0,Salary,P003,Inactive,Inactive,Active,0.0,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Married,40
ACC101791,CUST201791,2,0.0,468174.16,1,Savings,P002,,Inactive,Inactive,0.0,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,Single,32
ACC101792,CUST201792,1,0.0,85544.84,0,Youth,P003,Inactive,,Inactive,117450.07,No,,No,,,No,,No,No,No,No,No,No,No,No,No,No,No,,,60
ACC101793,CUST201793,1,0.0,419777.44,0,Savings,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,Single,57
ACC101794,CUST201794,0,0.0,702446.98,0,Current,P002,Inactive,Inactive,Inactive,0.0,Yes,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Married,53
ACC101795,CUST201795,0,0.0,392611.76,3,Salary,P002,,Inactive,Active,20619.31,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,,No,No,Single,35
ACC101796,CUST201796,2,524781.36,0.0,30,Salary,P001,Active,,Active,0.0,No,No,No,No,No,No,No,Yes,No,No,,,No,No,No,,No,No,No,Divorced,22
ACC101797,CUST201797,0,0.0,0.0,1,Youth,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Single,33
ACC101798,CUST201798,0,0.0,360308.71,3,Savings,P002,Inactive,Inactive,,335894.91,No,Yes,No,,No,No,Yes,No,,No,No,,No,Yes,No,No,No,No,No,Widowed,64
ACC101799,CUST201799,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,,0.0,Yes,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,61
ACC101800,CUST201800,20,0.0,0.0,6,Youth,P003,Inactive,Inactive,Inactive,67944.62,,,No,No,No,No,No,,Yes,No,No,No,,No,No,,,No,No,Widowed,24
ACC101801,CUST201801,2,0.0,0.0,12,Youth,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,,Yes,No,Yes,Single,69
ACC101802,CUST201802,0,0.0,253523.45,0,Youth,P001,,,Inactive,296234.31,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,49
ACC101803,CUST201803,0,0.0,218500.72,3,Youth,P003,Active,,,0.0,No,No,,No,No,No,Yes,No,Yes,No,,No,No,,,No,No,Yes,No,Married,25
ACC101804,CUST201804,0,0.0,0.0,0,Salary,P001,,Inactive,Inactive,0.0,No,No,No,No,No,Yes,,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Single,53
ACC101805,CUST201805,2,338207.22,0.0,0,Youth,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,,No,No,No,No,No,Single,24
ACC101806,CUST201806,1,811581.09,420009.73,6,Savings,P003,Inactive,Inactive,Inactive,0.0,Yes,,Yes,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,Married,55
ACC101807,CUST201807,0,0.0,359455.99,0,Current,P002,,Inactive,Active,0.0,No,No,No,No,No,Yes,No,No,No,,Yes,,No,No,Yes,No,No,No,No,Single,52
ACC101808,CUST201808,0,0.0,0.0,0,Savings,P003,,Inactive,Inactive,0.0,No,,No,No,No,No,,No,,No,No,No,No,No,No,No,No,No,No,Single,64
ACC101809,CUST201809,0,0.0,0.0,1,Youth,P002,Active,Inactive,,184106.46,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,68
ACC101810,CUST201810,1,290615.65,488550.66,6,Salary,P001,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,,No,No,No,No,No,No,,,No,No,,Married,24
ACC101811,CUST201811,2,0.0,0.0,1,Youth,P002,Active,,,285385.24,,No,No,No,No,No,,No,,,No,No,No,,No,No,No,No,Yes,Married,52
ACC101812,CUST201812,0,0.0,383611.5,0,Current,P002,Inactive,,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,31
ACC101813,CUST201813,0,433795.13,0.0,0,Youth,P003,,Inactive,Inactive,345025.23,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,,No,Married,19
ACC101814,CUST201814,0,0.0,0.0,30,Current,P003,Inactive,,,220775.91,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Divorced,31
ACC101815,CUST201815,20,0.0,0.0,0,Youth,P003,,Inactive,Active,0.0,No,No,No,No,No,No,,Yes,No,No,No,,No,No,Yes,No,No,No,No,Single,19
ACC101816,CUST201816,0,0.0,0.0,12,Salary,P003,Inactive,Inactive,Inactive,0.0,Yes,No,No,Yes,No,No,,No,Yes,,No,No,No,No,No,No,No,No,No,Single,47
ACC101817,CUST201817,2,286839.46,0.0,3,Savings,P001,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,Yes,Yes,,0
ACC101818,CUST201818,1,618970.87,0.0,1,Current,P002,Inactive,,,389129.77,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,Married,49
ACC101819,CUST201819,0,377357.62,555509.95,0,Savings,P002,Inactive,Inactive,Inactive,0.0,No,,No,No,No,,Yes,No,,,No,No,No,No,No,Yes,No,No,No,Single,54
ACC101820,CUST201820,0,0.0,0.0,0,Youth,P001,Active,Inactive,,0.0,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,,,No,Widowed,63
ACC101821,CUST201821,0,0.0,444475.55,1,Savings,P002,Inactive,Inactive,Inactive,0.0,Yes,No,No,,No,No,No,No,No,No,No,No,No,,No,,,No,No,Married,23
ACC101822,CUST201822,1,520615.64,0.0,0,Salary,P003,,Active,,41834.36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,59
ACC101823,CUST201823,2,504796.0,396366.62,3,Salary,P003,,,,416880.51,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,62
ACC101824,CUST201824,1,0.0,0.0,3,Savings,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Divorced,62
ACC101825,CUST201825,1,440090.12,0.0,0,Savings,P002,Inactive,,,0.0,No,,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Single,63
ACC101826,CUST201826,0,0.0,0.0,1,Salary,P001,,,Inactive,414687.88,No,No,No,No,No,No,No,,No,No,,No,No,No,No,No,Yes,,No,,67
ACC101827,CUST201827,20,0.0,0.0,0,Current,P001,Inactive,Inactive,Inactive,0.0,Yes,,No,,,No,No,No,,No,No,No,No,No,No,Yes,No,No,No,,41
ACC101828,CUST201828,2,407493.41,280966.2,0,Current,P002,Inactive,Inactive,,0.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Single,30
ACC101829,CUST201829,0,0.0,341718.73,0,Salary,P001,,,,0.0,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Divorced,54
